time_entry_id,employee_id,pm_project_id,work_date,cost_code,regular_hours,overtime_hours,approval_status,posted_to_payroll
T-018684,E-021,PC-7480,2026-07-07,260100,8.0,0.0,approved,True
T-018685,E-021,PC-7480,2026-07-08,260100,8.0,0.0,approved,True
T-018686,E-021,PC-7480,2026-07-09,260100,8.0,0.0,approved,True
T-018687,E-021,PC-7480,2026-07-10,260100,8.0,0.0,approved,True
T-018688,E-021,PC-7480,2026-07-11,260100,8.0,0.0,approved,True
T-018689,E-021,PC-7480,2026-07-13,260100,8.0,0.0,approved,True
T-018690,E-021,PC-7480,2026-07-14,260100,8.0,0.0,approved,True
T-018691,E-021,PC-7480,2026-07-15,260100,8.0,0.0,approved,True
T-018692,E-021,PC-7480,2026-07-16,260100,8.0,0.0,approved,True
T-018693,E-021,PC-7480,2026-07-17,260100,8.0,0.0,approved,True
T-018694,E-021,PC-7480,2026-07-18,260100,8.0,0.0,approved,True
T-018695,E-021,PC-7480,2026-07-20,260100,8.0,0.0,approved,True
T-018696,E-021,PC-7480,2026-07-21,260100,8.0,0.0,approved,True
T-018697,E-021,PC-7480,2026-07-22,260100,8.0,0.0,approved,True
T-018698,E-021,PC-7480,2026-07-23,260100,8.0,0.0,approved,True
T-018699,E-021,PC-7480,2026-07-24,260100,8.0,0.0,approved,True
T-018700,E-021,PC-7480,2026-07-25,260100,8.0,0.0,approved,True
T-018701,E-021,PC-7480,2026-07-27,260100,8.0,0.0,approved,True
T-018702,E-021,PC-7480,2026-07-28,260100,8.0,0.0,approved,True
T-018703,E-021,PC-7480,2026-07-29,260100,8.0,0.0,approved,True
T-018704,E-021,PC-7480,2026-07-30,260100,8.0,0.0,approved,True
T-018705,E-021,PC-7480,2026-07-31,260100,8.0,0.0,approved,True
T-018706,E-022,PC-7480,2026-07-01,260100,8.0,0.0,approved,True
T-018707,E-022,PC-7480,2026-07-02,260100,8.0,0.0,approved,True
T-018708,E-022,PC-7480,2026-07-03,260100,8.0,0.0,approved,True
T-018709,E-022,PC-7480,2026-07-04,260100,8.0,0.0,approved,True
T-018710,E-022,PC-7480,2026-07-06,260100,8.0,0.0,approved,True
T-018711,E-022,PC-7480,2026-07-07,260100,8.0,0.0,approved,True
T-018712,E-022,PC-7480,2026-07-08,260100,8.0,0.0,approved,True
T-018713,E-022,PC-7480,2026-07-09,260100,8.0,0.0,approved,True
T-018714,E-022,PC-7480,2026-07-10,260100,8.0,0.0,approved,True
T-018715,E-022,PC-7480,2026-07-11,260100,8.0,0.0,approved,True
T-018716,E-022,PC-7480,2026-07-13,260100,8.0,0.0,approved,True
T-018717,E-022,PC-7480,2026-07-14,260100,8.0,0.0,approved,True
T-018718,E-022,PC-7480,2026-07-15,260100,8.0,0.0,approved,True
T-018719,E-022,PC-7480,2026-07-16,260100,8.0,0.0,approved,True
T-018720,E-022,PC-7480,2026-07-17,260100,8.0,0.0,approved,True
T-018721,E-022,PC-7480,2026-07-18,260100,8.0,0.0,approved,True
T-018722,E-022,PC-7480,2026-07-20,260100,8.0,0.0,approved,True
T-018723,E-022,PC-7480,2026-07-21,260100,8.0,0.0,approved,True
T-018724,E-022,PC-7480,2026-07-22,260100,8.0,0.0,approved,True
T-018725,E-022,PC-7480,2026-07-23,260100,8.0,0.0,approved,True
T-018726,E-022,PC-7480,2026-07-24,260100,8.0,0.0,approved,True
T-018727,E-022,PC-7480,2026-07-25,260100,8.0,0.0,approved,True
T-018728,E-022,PC-7480,2026-07-27,260100,8.0,0.0,approved,True
T-018729,E-022,PC-7480,2026-07-28,260100,8.0,0.0,approved,True
T-018730,E-022,PC-7480,2026-07-29,260100,8.0,0.0,approved,True
T-018731,E-022,PC-7480,2026-07-30,260100,8.0,0.0,approved,True
T-018732,E-022,PC-7480,2026-07-31,260100,8.0,0.0,approved,True
T-018733,E-023,PC-7480,2026-07-01,260100,8.0,0.0,approved,True
T-018734,E-023,PC-7480,2026-07-02,260100,8.0,0.0,approved,True
T-018735,E-023,PC-7480,2026-07-03,260100,8.0,0.0,approved,True
T-018736,E-023,PC-7480,2026-07-04,260100,8.0,0.0,approved,True
T-018737,E-023,PC-7480,2026-07-06,260100,8.0,0.0,approved,True
T-018738,E-023,PC-7480,2026-07-07,260100,8.0,0.0,approved,True
T-018739,E-023,PC-7480,2026-07-08,260100,8.0,0.0,approved,True
T-018740,E-023,PC-7480,2026-07-09,260100,8.0,0.0,approved,True
T-018741,E-023,PC-7480,2026-07-10,260100,8.0,0.0,approved,True
T-018742,E-023,PC-7480,2026-07-11,260100,8.0,0.0,approved,True
T-018743,E-023,PC-7480,2026-07-13,260100,8.0,0.0,approved,True
T-018744,E-023,PC-7480,2026-07-14,260100,8.0,0.0,approved,True
T-018745,E-023,PC-7480,2026-07-15,260100,8.0,0.0,approved,True
T-018746,E-023,PC-7480,2026-07-16,260100,8.0,0.0,approved,True
T-018747,E-023,PC-7480,2026-07-17,260100,8.0,0.0,approved,True
T-018748,E-023,PC-7480,2026-07-18,260100,8.0,0.0,approved,True
T-018749,E-023,PC-7480,2026-07-20,260100,8.0,0.0,approved,True
T-018750,E-023,PC-7480,2026-07-21,260100,8.0,0.0,approved,True
T-018751,E-023,PC-7480,2026-07-22,260100,8.0,0.0,approved,True
T-018752,E-023,PC-7480,2026-07-23,260100,8.0,0.0,approved,True
T-018753,E-023,PC-7480,2026-07-24,260100,8.0,0.0,approved,True
T-018754,E-023,PC-7480,2026-07-25,260100,8.0,0.0,approved,True
T-018755,E-023,PC-7480,2026-07-27,260100,8.0,0.0,approved,True
T-018756,E-023,PC-7480,2026-07-28,260100,8.0,0.0,approved,True
T-018757,E-023,PC-7480,2026-07-29,260100,8.0,0.0,approved,True
T-018758,E-023,PC-7480,2026-07-30,260100,8.0,0.0,approved,True
T-018759,E-023,PC-7480,2026-07-31,260100,8.0,0.0,approved,True
T-018760,E-024,PC-7480,2026-07-01,260100,8.0,0.0,approved,True
T-018761,E-024,PC-7480,2026-07-02,260100,8.0,0.0,approved,True
T-018762,E-024,PC-7480,2026-07-03,260100,8.0,0.0,approved,True
T-018763,E-024,PC-7480,2026-07-04,260100,8.0,0.0,approved,True
T-018764,E-024,PC-7480,2026-07-06,260100,8.0,0.0,approved,True
T-018765,E-024,PC-7480,2026-07-07,260100,8.0,0.0,approved,True
T-018766,E-024,PC-7480,2026-07-08,260100,8.0,0.0,approved,True
T-018767,E-024,PC-7480,2026-07-09,260100,8.0,0.0,approved,True
T-018768,E-024,PC-7480,2026-07-10,260100,8.0,0.0,approved,True
T-018769,E-024,PC-7480,2026-07-11,260100,8.0,0.0,approved,True
T-018770,E-024,PC-7480,2026-07-13,260100,8.0,0.0,approved,True
T-018771,E-024,PC-7480,2026-07-14,260100,8.0,0.0,approved,True
T-018772,E-024,PC-7480,2026-07-15,260100,8.0,0.0,approved,True
T-018773,E-024,PC-7480,2026-07-16,260100,8.0,0.0,approved,True
T-018774,E-024,PC-7480,2026-07-17,260100,8.0,0.0,approved,True
T-018775,E-024,PC-7480,2026-07-18,260100,8.0,0.0,approved,True
T-018776,E-024,PC-7480,2026-07-20,260100,8.0,0.0,approved,True
T-018777,E-024,PC-7480,2026-07-21,260100,8.0,0.0,approved,True
T-018778,E-024,PC-7480,2026-07-22,260100,8.0,0.0,approved,True
T-018779,E-024,PC-7480,2026-07-23,260100,8.0,0.0,approved,True
T-018780,E-024,PC-7480,2026-07-24,260100,8.0,0.0,approved,True
T-018781,E-024,PC-7480,2026-07-25,260100,8.0,0.0,approved,True
T-018782,E-024,PC-7480,2026-07-27,260100,8.0,0.0,approved,True
T-018783,E-024,PC-7480,2026-07-28,260100,8.0,0.0,approved,True
T-018784,E-024,PC-7480,2026-07-29,260100,8.0,0.0,approved,True
T-018785,E-024,PC-7480,2026-07-30,260100,8.0,0.0,approved,True
T-018786,E-024,PC-7480,2026-07-31,260100,8.0,0.0,approved,True
T-018787,E-025,PC-7480,2026-07-01,260100,8.0,0.0,approved,True
T-018788,E-025,PC-7480,2026-07-02,260100,8.0,0.0,approved,True
T-018789,E-025,PC-7480,2026-07-03,260100,8.0,0.0,approved,True
T-018790,E-025,PC-7480,2026-07-04,260100,8.0,0.0,approved,True
T-018791,E-025,PC-7480,2026-07-06,260100,8.0,0.0,approved,True
T-018792,E-025,PC-7480,2026-07-07,260100,8.0,0.0,approved,True
T-018793,E-025,PC-7480,2026-07-08,260100,8.0,0.0,approved,True
T-018794,E-025,PC-7480,2026-07-09,260100,8.0,0.0,approved,True
T-018795,E-025,PC-7480,2026-07-10,260100,8.0,0.0,approved,True
T-018796,E-025,PC-7480,2026-07-11,260100,8.0,0.0,approved,True
T-018797,E-025,PC-7480,2026-07-13,260100,8.0,0.0,approved,True
T-018798,E-025,PC-7480,2026-07-14,260100,8.0,0.0,approved,True
T-018799,E-025,PC-7480,2026-07-15,260100,8.0,0.0,approved,True
T-018800,E-025,PC-7480,2026-07-16,260100,8.0,0.0,approved,True
T-018801,E-025,PC-7480,2026-07-17,260100,8.0,0.0,approved,True
T-018802,E-025,PC-7480,2026-07-18,260100,8.0,0.0,approved,True
T-018803,E-025,PC-7480,2026-07-20,260100,8.0,0.0,approved,True
T-018804,E-025,PC-7480,2026-07-21,260100,8.0,0.0,approved,True
T-018805,E-025,PC-7480,2026-07-22,260100,8.0,0.0,approved,True
T-018806,E-025,PC-7480,2026-07-23,260100,8.0,0.0,approved,True
T-018807,E-025,PC-7480,2026-07-24,260100,8.0,0.0,approved,True
T-018808,E-025,PC-7480,2026-07-25,260100,8.0,0.0,approved,True
T-018809,E-025,PC-7480,2026-07-27,260100,8.0,0.0,approved,True
T-018810,E-025,PC-7480,2026-07-28,260100,8.0,0.0,approved,True
T-018811,E-025,PC-7480,2026-07-29,260100,8.0,0.0,approved,True
T-018812,E-025,PC-7480,2026-07-30,260100,8.0,0.0,approved,True
T-018813,E-025,PC-7480,2026-07-31,260100,8.0,0.0,approved,True
T-018814,E-026,PC-7480,2026-07-01,260100,8.0,0.0,approved,True
T-018815,E-026,PC-7480,2026-07-02,260100,8.0,0.0,approved,True
T-018816,E-026,PC-7480,2026-07-03,260100,8.0,0.0,approved,True
T-018817,E-026,PC-7480,2026-07-04,260100,8.0,0.0,approved,True
T-018818,E-026,PC-7480,2026-07-06,260100,8.0,0.0,approved,True
T-018819,E-026,PC-7480,2026-07-07,260100,8.0,0.0,approved,True
T-018820,E-026,PC-7480,2026-07-08,260100,8.0,0.0,approved,True
T-018821,E-026,PC-7480,2026-07-09,260100,8.0,0.0,approved,True
T-018822,E-026,PC-7480,2026-07-10,260100,8.0,0.0,approved,True
T-018823,E-026,PC-7480,2026-07-11,260100,8.0,0.0,approved,True
T-018824,E-026,PC-7480,2026-07-13,260100,8.0,0.0,approved,True
T-018825,E-026,PC-7480,2026-07-14,260100,8.0,0.0,approved,True
T-018826,E-026,PC-7480,2026-07-15,260100,8.0,0.0,approved,True
T-018827,E-026,PC-7480,2026-07-16,260100,8.0,0.0,approved,True
T-018828,E-026,PC-7480,2026-07-17,260100,8.0,0.0,approved,True
T-018829,E-026,PC-7480,2026-07-18,260100,8.0,0.0,approved,True
T-018830,E-026,PC-7480,2026-07-20,260100,8.0,0.0,approved,True
T-018831,E-026,PC-7480,2026-07-21,260100,8.0,0.0,approved,True
T-018832,E-026,PC-7480,2026-07-22,260100,8.0,0.0,approved,True
T-018833,E-026,PC-7480,2026-07-23,260100,8.0,0.0,approved,True
T-018834,E-026,PC-7480,2026-07-24,260100,8.0,0.0,approved,True
T-018835,E-026,PC-7480,2026-07-25,260100,8.0,0.0,approved,True
T-018836,E-026,PC-7480,2026-07-27,260100,8.0,0.0,approved,True
T-018837,E-026,PC-7480,2026-07-28,260100,8.0,0.0,approved,True
T-018838,E-026,PC-7480,2026-07-29,260100,8.0,0.0,approved,True
T-018839,E-026,PC-7480,2026-07-30,260100,8.0,0.0,approved,True
T-018840,E-026,PC-7480,2026-07-31,260100,8.0,0.0,approved,True
T-018841,E-027,PC-7480,2026-07-01,260100,8.0,0.0,approved,True
T-018842,E-027,PC-7480,2026-07-02,260100,8.0,0.0,approved,True
T-018843,E-027,PC-7480,2026-07-03,260100,8.0,0.0,approved,True
T-018844,E-027,PC-7480,2026-07-04,260100,8.0,0.0,approved,True
T-018845,E-027,PC-7480,2026-07-06,260100,8.0,0.0,approved,True
T-018846,E-027,PC-7480,2026-07-07,260100,8.0,0.0,approved,True
T-018847,E-027,PC-7480,2026-07-08,260100,8.0,0.0,approved,True
T-018848,E-027,PC-7480,2026-07-09,260100,8.0,0.0,approved,True
T-018849,E-027,PC-7480,2026-07-10,260100,8.0,0.0,approved,True
T-018850,E-027,PC-7480,2026-07-11,260100,8.0,0.0,approved,True
T-018851,E-027,PC-7480,2026-07-13,260100,8.0,0.0,approved,True
T-018852,E-027,PC-7480,2026-07-14,260100,8.0,0.0,approved,True
T-018853,E-027,PC-7480,2026-07-15,260100,8.0,0.0,approved,True
T-018854,E-027,PC-7480,2026-07-16,260100,8.0,0.0,approved,True
T-018855,E-027,PC-7480,2026-07-17,260100,8.0,0.0,approved,True
T-018856,E-027,PC-7480,2026-07-18,260100,8.0,0.0,approved,True
T-018857,E-027,PC-7480,2026-07-20,260100,8.0,0.0,approved,True
T-018858,E-027,PC-7480,2026-07-21,260100,0.3,0.0,approved,True
T-018859,E-021,PC-7480,2026-07-02,260200,3.3,0.0,approved,True
T-018860,E-021,PC-7480,2026-07-03,260200,4.0,0.0,approved,True
T-018861,E-021,PC-7480,2026-07-04,260200,4.0,0.0,approved,True
T-018862,E-021,PC-7480,2026-07-06,260200,4.0,0.0,approved,True
T-018863,E-021,PC-7480,2026-07-07,260200,4.0,0.0,approved,True
T-018864,E-021,PC-7480,2026-07-08,260200,4.0,0.0,approved,True
T-018865,E-021,PC-7480,2026-07-09,260200,4.0,0.0,approved,True
T-018866,E-021,PC-7480,2026-07-10,260200,4.0,0.0,approved,True
T-018867,E-021,PC-7480,2026-07-11,260200,4.0,0.0,approved,True
T-018868,E-021,PC-7480,2026-07-13,260200,4.0,0.0,approved,True
T-018869,E-021,PC-7480,2026-07-14,260200,4.0,0.0,approved,True
T-018870,E-021,PC-7480,2026-07-15,260200,4.0,0.0,approved,True
T-018871,E-021,PC-7480,2026-07-16,260200,4.0,0.0,approved,True
T-018872,E-021,PC-7480,2026-07-17,260200,4.0,0.0,approved,True
T-018873,E-021,PC-7480,2026-07-18,260200,4.0,0.0,approved,True
T-018874,E-021,PC-7480,2026-07-20,260200,4.0,0.0,approved,True
T-018875,E-021,PC-7480,2026-07-21,260200,4.0,0.0,approved,True
T-018876,E-021,PC-7480,2026-07-22,260200,4.0,0.0,approved,True
T-018877,E-021,PC-7480,2026-07-23,260200,4.0,0.0,approved,True
T-018878,E-021,PC-7480,2026-07-24,260200,4.0,0.0,approved,False
T-018879,E-021,PC-7480,2026-07-25,260200,4.0,0.0,approved,False
T-018880,E-021,PC-7480,2026-07-27,260200,4.0,0.0,approved,False
T-018881,E-021,PC-7480,2026-07-28,260200,4.0,0.0,approved,True
T-018882,E-021,PC-7480,2026-07-29,260200,4.0,0.0,approved,True
T-018883,E-021,PC-7480,2026-07-30,260200,4.0,0.0,approved,True
T-018884,E-021,PC-7480,2026-07-31,260200,4.0,0.0,approved,True
T-018885,E-022,PC-7480,2026-07-01,260200,4.0,0.0,approved,True
T-018886,E-022,PC-7480,2026-07-02,260200,4.0,0.0,approved,True
T-018887,E-022,PC-7480,2026-07-03,260200,4.0,0.0,approved,True
T-018888,E-022,PC-7480,2026-07-04,260200,4.0,0.0,approved,True
T-018889,E-022,PC-7480,2026-07-06,260200,4.0,0.0,approved,True
T-018890,E-022,PC-7480,2026-07-07,260200,4.0,0.0,approved,True
T-018891,E-022,PC-7480,2026-07-08,260200,4.0,0.0,approved,True
T-018892,E-022,PC-7480,2026-07-09,260200,4.0,0.0,approved,True
T-018893,E-022,PC-7480,2026-07-10,260200,4.0,0.0,approved,True
T-018894,E-022,PC-7480,2026-07-11,260200,4.0,0.0,approved,True
T-018895,E-022,PC-7480,2026-07-13,260200,4.0,0.0,approved,True
T-018896,E-022,PC-7480,2026-07-14,260200,4.0,0.0,approved,True
T-018897,E-022,PC-7480,2026-07-15,260200,4.0,0.0,approved,True
T-018898,E-022,PC-7480,2026-07-16,260200,4.0,0.0,approved,True
T-018899,E-022,PC-7480,2026-07-17,260200,4.0,0.0,approved,True
T-018900,E-022,PC-7480,2026-07-18,260200,4.0,0.0,approved,True
T-018901,E-022,PC-7480,2026-07-20,260200,4.0,0.0,approved,True
T-018902,E-022,PC-7480,2026-07-21,260200,4.0,0.0,approved,True
T-018903,E-022,PC-7480,2026-07-22,260200,4.0,0.0,approved,True
T-018904,E-022,PC-7480,2026-07-23,260200,4.0,0.0,approved,True
T-018905,E-022,PC-7480,2026-07-24,260200,4.0,0.0,approved,False
T-018906,E-022,PC-7480,2026-07-25,260200,4.0,0.0,approved,False
T-018907,E-022,PC-7480,2026-07-27,260200,4.0,0.0,approved,False
T-018908,E-022,PC-7480,2026-07-28,260200,4.0,0.0,approved,True
T-018909,E-022,PC-7480,2026-07-29,260200,4.0,0.0,approved,True
T-018910,E-022,PC-7480,2026-07-30,260200,4.0,0.0,approved,True
T-018911,E-022,PC-7480,2026-07-31,260200,4.0,0.0,approved,True
T-018912,E-023,PC-7480,2026-07-01,260200,4.0,0.0,approved,True
T-018913,E-023,PC-7480,2026-07-02,260200,4.0,0.0,approved,True
T-018914,E-023,PC-7480,2026-07-03,260200,4.0,0.0,approved,True
T-018915,E-023,PC-7480,2026-07-04,260200,4.0,0.0,approved,True
T-018916,E-023,PC-7480,2026-07-06,260200,4.0,0.0,approved,True
T-018917,E-023,PC-7480,2026-07-07,260200,4.0,0.0,approved,True
T-018918,E-023,PC-7480,2026-07-08,260200,4.0,0.0,approved,True
T-018919,E-023,PC-7480,2026-07-09,260200,4.0,0.0,approved,True
T-018920,E-023,PC-7480,2026-07-10,260200,4.0,0.0,approved,True
T-018921,E-023,PC-7480,2026-07-11,260200,4.0,0.0,approved,True
T-018922,E-023,PC-7480,2026-07-13,260200,4.0,0.0,approved,True
T-018923,E-023,PC-7480,2026-07-14,260200,4.0,0.0,approved,True
T-018924,E-023,PC-7480,2026-07-15,260200,4.0,0.0,approved,True
T-018925,E-023,PC-7480,2026-07-16,260200,4.0,0.0,approved,True
T-018926,E-023,PC-7480,2026-07-17,260200,4.0,0.0,approved,True
T-018927,E-023,PC-7480,2026-07-18,260200,4.0,0.0,approved,True
T-018928,E-023,PC-7480,2026-07-20,260200,4.0,0.0,approved,True
T-018929,E-023,PC-7480,2026-07-21,260200,4.0,0.0,approved,True
T-018930,E-023,PC-7480,2026-07-22,260200,4.0,0.0,approved,True
T-018931,E-023,PC-7480,2026-07-23,260200,4.0,0.0,approved,True
T-018932,E-023,PC-7480,2026-07-24,260200,4.0,0.0,approved,False
T-018933,E-023,PC-7480,2026-07-25,260200,4.0,0.0,approved,False
T-018934,E-023,PC-7480,2026-07-27,260200,4.0,0.0,approved,False
T-018935,E-023,PC-7480,2026-07-28,260200,4.0,0.0,approved,True
T-018936,E-023,PC-7480,2026-07-29,260200,4.0,0.0,approved,True
T-018937,E-023,PC-7480,2026-07-30,260200,4.0,0.0,approved,True
T-018938,E-023,PC-7480,2026-07-31,260200,4.0,0.0,approved,True
T-018939,E-024,PC-7480,2026-07-01,260200,4.0,0.0,approved,True
T-018940,E-024,PC-7480,2026-07-02,260200,4.0,0.0,approved,True
T-018941,E-024,PC-7480,2026-07-03,260200,4.0,0.0,approved,True
T-018942,E-024,PC-7480,2026-07-04,260200,4.0,0.0,approved,True
T-018943,E-024,PC-7480,2026-07-06,260200,4.0,0.0,approved,True
T-018944,E-024,PC-7480,2026-07-07,260200,4.0,0.0,approved,True
T-018945,E-024,PC-7480,2026-07-08,260200,4.0,0.0,approved,True
T-018946,E-024,PC-7480,2026-07-09,260200,4.0,0.0,approved,True
T-018947,E-024,PC-7480,2026-07-10,260200,4.0,0.0,approved,True
T-018948,E-024,PC-7480,2026-07-11,260200,4.0,0.0,approved,True
T-018949,E-024,PC-7480,2026-07-13,260200,4.0,0.0,approved,True
T-018950,E-024,PC-7480,2026-07-14,260200,4.0,0.0,approved,True
T-018951,E-024,PC-7480,2026-07-15,260200,4.0,0.0,approved,True
T-018952,E-024,PC-7480,2026-07-16,260200,4.0,0.0,approved,True
T-018953,E-024,PC-7480,2026-07-17,260200,4.0,0.0,approved,True
T-018954,E-024,PC-7480,2026-07-18,260200,4.0,0.0,approved,True
T-018955,E-024,PC-7480,2026-07-20,260200,4.0,0.0,approved,True
T-018956,E-024,PC-7480,2026-07-21,260200,4.0,0.0,approved,True
T-018957,E-024,PC-7480,2026-07-22,260200,4.0,0.0,approved,True
T-018958,E-024,PC-7480,2026-07-23,260200,4.0,0.0,approved,True
T-018959,E-024,PC-7480,2026-07-24,260200,4.0,0.0,approved,False
T-018960,E-024,PC-7480,2026-07-25,260200,4.0,0.0,approved,False
T-018961,E-024,PC-7480,2026-07-27,260200,4.0,0.0,approved,False
T-018962,E-024,PC-7480,2026-07-28,260200,4.0,0.0,approved,True
T-018963,E-024,PC-7480,2026-07-29,260200,4.0,0.0,approved,True
T-018964,E-024,PC-7480,2026-07-30,260200,4.0,0.0,approved,True
T-018965,E-024,PC-7480,2026-07-31,260200,4.0,0.0,approved,True
T-018966,E-025,PC-7480,2026-07-01,260200,4.0,0.0,approved,True
T-018967,E-025,PC-7480,2026-07-02,260200,4.0,0.0,approved,True
T-018968,E-025,PC-7480,2026-07-03,260200,4.0,0.0,approved,True
T-018969,E-025,PC-7480,2026-07-04,260200,4.0,0.0,approved,True
T-018970,E-025,PC-7480,2026-07-06,260200,4.0,0.0,approved,True
T-018971,E-025,PC-7480,2026-07-07,260200,4.0,0.0,approved,True
T-018972,E-025,PC-7480,2026-07-08,260200,4.0,0.0,approved,True
T-018973,E-025,PC-7480,2026-07-09,260200,4.0,0.0,approved,True
T-018974,E-025,PC-7480,2026-07-10,260200,4.0,0.0,approved,True
T-018975,E-025,PC-7480,2026-07-11,260200,4.0,0.0,approved,True
T-018976,E-025,PC-7480,2026-07-13,260200,4.0,0.0,approved,True
T-018977,E-025,PC-7480,2026-07-14,260200,4.0,0.0,approved,True
T-018978,E-025,PC-7480,2026-07-15,260200,4.0,0.0,approved,True
T-018979,E-025,PC-7480,2026-07-16,260200,4.0,0.0,approved,True
T-018980,E-025,PC-7480,2026-07-17,260200,4.0,0.0,approved,True
T-018981,E-025,PC-7480,2026-07-18,260200,4.0,0.0,approved,True
T-018982,E-025,PC-7480,2026-07-20,260200,4.0,0.0,approved,True
T-018983,E-025,PC-7480,2026-07-21,260200,4.0,0.0,approved,True
T-018984,E-025,PC-7480,2026-07-22,260200,4.0,0.0,approved,True
T-018985,E-025,PC-7480,2026-07-23,260200,4.0,0.0,approved,True
T-018986,E-025,PC-7480,2026-07-24,260200,4.0,0.0,approved,False
T-018987,E-025,PC-7480,2026-07-25,260200,4.0,0.0,approved,False
T-018988,E-025,PC-7480,2026-07-27,260200,4.0,0.0,approved,False
T-018989,E-025,PC-7480,2026-07-28,260200,4.0,0.0,approved,True
T-018990,E-025,PC-7480,2026-07-29,260200,4.0,0.0,approved,True
T-018991,E-025,PC-7480,2026-07-30,260200,4.0,0.0,approved,True
T-018992,E-025,PC-7480,2026-07-31,260200,4.0,0.0,approved,True
T-018993,E-026,PC-7480,2026-07-01,260200,4.0,0.0,approved,True
T-018994,E-026,PC-7480,2026-07-02,260200,4.0,0.0,approved,True
T-018995,E-026,PC-7480,2026-07-03,260200,4.0,0.0,approved,True
T-018996,E-026,PC-7480,2026-07-04,260200,4.0,0.0,approved,True
T-018997,E-026,PC-7480,2026-07-06,260200,4.0,0.0,approved,True
T-018998,E-026,PC-7480,2026-07-07,260200,4.0,0.0,approved,True
T-018999,E-026,PC-7480,2026-07-08,260200,4.0,0.0,approved,True
T-019000,E-026,PC-7480,2026-07-09,260200,4.0,0.0,approved,True
T-019001,E-026,PC-7480,2026-07-10,260200,4.0,0.0,approved,True
T-019002,E-026,PC-7480,2026-07-11,260200,4.0,0.0,approved,True
T-019003,E-026,PC-7480,2026-07-13,260200,4.0,0.0,approved,True
T-019004,E-026,PC-7480,2026-07-14,260200,4.0,0.0,approved,True
T-019005,E-026,PC-7480,2026-07-15,260200,4.0,0.0,approved,True
T-019006,E-026,PC-7480,2026-07-16,260200,4.0,0.0,approved,True
T-019007,E-026,PC-7480,2026-07-17,260200,4.0,0.0,approved,True
T-019008,E-026,PC-7480,2026-07-18,260200,4.0,0.0,approved,True
T-019009,E-026,PC-7480,2026-07-20,260200,4.0,0.0,approved,True
T-019010,E-026,PC-7480,2026-07-21,260200,4.0,0.0,approved,True
T-019011,E-026,PC-7480,2026-07-22,260200,4.0,0.0,approved,True
T-019012,E-026,PC-7480,2026-07-23,260200,4.0,0.0,approved,True
T-019013,E-026,PC-7480,2026-07-24,260200,4.0,0.0,approved,False
T-019014,E-026,PC-7480,2026-07-25,260200,4.0,0.0,approved,False
T-019015,E-026,PC-7480,2026-07-27,260200,4.0,0.0,approved,False
T-019016,E-026,PC-7480,2026-07-28,260200,4.0,0.0,approved,True
T-019017,E-026,PC-7480,2026-07-29,260200,4.0,0.0,approved,True
T-019018,E-026,PC-7480,2026-07-30,260200,4.0,0.0,approved,True
T-019019,E-026,PC-7480,2026-07-31,260200,4.0,0.0,approved,True
T-019020,E-027,PC-7480,2026-07-01,260200,4.0,0.0,approved,True
T-019021,E-027,PC-7480,2026-07-02,260200,4.0,0.0,approved,True
T-019022,E-027,PC-7480,2026-07-03,260200,4.0,0.0,approved,True
T-019023,E-027,PC-7480,2026-07-04,260200,4.0,0.0,approved,True
T-019024,E-027,PC-7480,2026-07-06,260200,4.0,0.0,approved,True
T-019025,E-027,PC-7480,2026-07-07,260200,4.0,0.0,approved,True
T-019026,E-027,PC-7480,2026-07-08,260200,4.0,0.0,approved,True
T-019027,E-027,PC-7480,2026-07-09,260200,4.0,0.0,approved,True
T-019028,E-027,PC-7480,2026-07-10,260200,4.0,0.0,approved,True
T-019029,E-027,PC-7480,2026-07-11,260200,4.0,0.0,approved,True
T-019030,E-027,PC-7480,2026-07-13,260200,4.0,0.0,approved,True
T-019031,E-027,PC-7480,2026-07-14,260200,4.0,0.0,approved,True
T-019032,E-027,PC-7480,2026-07-15,260200,4.0,0.0,approved,True
T-019033,E-027,PC-7480,2026-07-16,260200,4.0,0.0,approved,True
T-019034,E-027,PC-7480,2026-07-17,260200,4.0,0.0,approved,True
T-019035,E-027,PC-7480,2026-07-18,260200,4.0,0.0,approved,True
T-019036,E-027,PC-7480,2026-07-20,260200,4.0,0.0,approved,True
T-019037,E-027,PC-7480,2026-07-21,260200,8.0,3.7,approved,True
T-019038,E-027,PC-7480,2026-07-22,260200,8.0,4.0,approved,True
T-019039,E-027,PC-7480,2026-07-23,260200,8.0,4.0,approved,True
T-019040,E-027,PC-7480,2026-07-24,260200,8.0,4.0,approved,False
T-019041,E-027,PC-7480,2026-07-25,260200,8.0,4.0,approved,False
T-019042,E-027,PC-7480,2026-07-27,260200,8.0,4.0,approved,False
T-019043,E-027,PC-7480,2026-07-28,260200,8.0,4.0,approved,True
T-019044,E-027,PC-7480,2026-07-29,260200,8.0,4.0,approved,True
T-019045,E-027,PC-7480,2026-07-30,260200,8.0,4.0,approved,True
T-019046,E-027,PC-7480,2026-07-31,260200,8.0,4.0,approved,True
T-019047,E-028,PC-7480,2026-07-01,260200,8.0,4.0,approved,True
T-019048,E-028,PC-7480,2026-07-02,260200,8.0,4.0,approved,True
T-019049,E-028,PC-7480,2026-07-03,260200,8.0,4.0,approved,True
